rank,rankdifference,title,year,url,checkedcount,favouritecount,dislikedcount,officialtoplistcount,usertoplistcount,akatitle,imdburl,checked,favorite,disliked,watchlist,owned
765,0,"3:10 to Yuma",1957,http://www.icheckmovies.com/movies/310+to+yuma-1957-1/,5243,238,15,6,246,,http://www.imdb.com/title/tt0050086/,"2011-11-06 20:30:37",no,no,no,no
766,0,"Medium Cool",1969,http://www.icheckmovies.com/movies/medium+cool/,892,68,9,6,169,,http://www.imdb.com/title/tt0064652/,"2020-09-07 02:13:51",no,no,no,no
767,0,"Life Is Sweet",1990,http://www.icheckmovies.com/movies/life+is+sweet/,1392,113,13,4,172,,http://www.imdb.com/title/tt0100024/,no,no,no,no,no
768,0,"Things to Come",1936,http://www.icheckmovies.com/movies/things+to+come/,1754,61,27,8,227,,http://www.imdb.com/title/tt0028358/,"2014-05-10 02:42:23",no,no,no,no
769,0,"Marketa Lazarová",1967,http://www.icheckmovies.com/movies/marketa+lazarova/,1259,190,17,8,322,,http://www.imdb.com/title/tt0063278/,no,no,no,no,no
770,0,"Safety Last!",1923,http://www.icheckmovies.com/movies/safety+lastexclamation/,5147,549,27,16,409,,http://www.imdb.com/title/tt0014429/,"2010-01-30 15:23:27",no,no,no,no
771,0,Shoah,1985,http://www.icheckmovies.com/movies/shoah/,2032,258,16,17,449,,http://www.imdb.com/title/tt0090015/,no,no,no,no,no
772,0,"Saikaku ichidai onna",1952,http://www.icheckmovies.com/movies/saikaku+ichidai+onna/,1456,156,9,11,333,"The Life of Oharu",http://www.imdb.com/title/tt0045112/,no,no,no,no,no
773,0,"Babettes gæstebud",1987,http://www.icheckmovies.com/movies/babettes+gaestebud/,3637,347,33,11,306,"Babette's Feast",http://www.imdb.com/title/tt0092603/,no,no,no,no,no
774,0,"El espinazo del diablo",2001,http://www.icheckmovies.com/movies/el+espinazo+del+diablo/,6402,490,43,5,341,"The Devil's Backbone",http://www.imdb.com/title/tt0256009/,no,no,no,no,no
775,0,Seconds,1966,http://www.icheckmovies.com/movies/seconds/,2733,394,15,8,377,,http://www.imdb.com/title/tt0060955/,no,no,no,no,no
776,0,Mahanagar,1963,http://www.icheckmovies.com/movies/mahanagar/,656,117,1,4,224,"The Big City",http://www.imdb.com/title/tt0057277/,no,no,no,no,no
777,0,Charulata,1964,http://www.icheckmovies.com/movies/charulata/,1102,156,9,9,303,"The Lonely Wife",http://www.imdb.com/title/tt0057935/,no,no,no,no,no
778,0,"To Be or Not to Be",1942,http://www.icheckmovies.com/movies/to+be+or+not+to+be/,6006,871,20,23,635,,http://www.imdb.com/title/tt0035446/,"2015-05-14 03:02:06",no,no,no,no
779,0,"La cage aux folles",1978,http://www.icheckmovies.com/movies/la+cage+aux+folles/,1662,63,21,4,157,,http://www.imdb.com/title/tt0077288/,no,no,no,no,no
780,0,"Stromboli (Terra di Dio)",1950,http://www.icheckmovies.com/movies/stromboli+terra+di+dio/,1383,84,12,7,211,Stromboli,http://www.imdb.com/title/tt0041931/,no,no,no,no,no
781,0,"Europa '51",1952,http://www.icheckmovies.com/movies/europa+51/,1063,65,8,8,198,"Europe '51",http://www.imdb.com/title/tt0043511/,no,no,no,no,no
782,0,"Viaggio in Italia",1954,http://www.icheckmovies.com/movies/viaggio+in+italia/,2375,184,26,14,340,"Journey to Italy",http://www.imdb.com/title/tt0046511/,no,no,no,no,no
783,0,"I Married a Witch",1942,http://www.icheckmovies.com/movies/i+married+a+witch/,1223,76,4,3,161,,http://www.imdb.com/title/tt0034881/,no,no,no,no,no
784,0,"The Uninvited",1944,http://www.icheckmovies.com/movies/the+uninvited/,1483,73,9,2,183,,http://www.imdb.com/title/tt0037415/,no,no,no,no,no
785,0,"La notte",1961,http://www.icheckmovies.com/movies/la+notte/,3220,406,24,12,398,"The Night",http://www.imdb.com/title/tt0054130/,no,no,no,no,no
786,0,"Zatôichi monogatari",1962,http://www.icheckmovies.com/movies/zatoichi+monogatari/,719,58,1,2,87,"The Tale of Zatoichi",http://www.imdb.com/title/tt0056714/,"2011-12-31 17:54:28",no,no,no,no
787,0,"Zoku Zatôichi monogatari",1962,http://www.icheckmovies.com/movies/zoku+zatoichi+monogatari/,444,15,5,2,54,"The Tale of Zatoichi Continues",http://www.imdb.com/title/tt0200309/,"2011-12-31 17:54:29",no,no,no,no
788,0,"Shin Zatôichi monogatari",1963,http://www.icheckmovies.com/movies/shin+zatoichi+monogatari/,399,19,2,2,50,"New Tale of Zatoichi",http://www.imdb.com/title/tt0057503/,"2011-12-31 17:54:30",no,no,no,no
789,0,"Zatôichi kyôjô-tabi",1963,http://www.icheckmovies.com/movies/zatoichi+kyojo-tabi/,322,8,2,1,41,"Zatoichi the Fugitive",http://www.imdb.com/title/tt0057715/,"2011-12-31 17:54:32",no,no,no,no
790,0,"Zatôichi kenka-tabi",1963,http://www.icheckmovies.com/movies/zatoichi+kenka-tabi/,304,6,1,1,44,"Zatoichi on the Road",http://www.imdb.com/title/tt0057714/,"2011-12-31 17:54:33",no,no,no,no
791,0,"Zatôichi senryô-kubi",1964,http://www.icheckmovies.com/movies/zatoichi+senryo-kubi/,292,12,2,1,48,"Zatoichi and the Chest of Gold",http://www.imdb.com/title/tt0130377/,"2011-12-31 17:54:34",no,no,no,no
792,0,"Zatôichi abare tako",1964,http://www.icheckmovies.com/movies/zatoichi+abare+tako/,275,6,1,1,46,"Zatoichi's Flashing Sword",http://www.imdb.com/title/tt0191664/,"2011-12-31 17:54:35",no,no,no,no
793,0,"Zatôichi kesshô-tabi",1964,http://www.icheckmovies.com/movies/zatoichi+kessho-tabi/,278,9,3,1,54,"Fight, Zatoichi, Fight",http://www.imdb.com/title/tt0123334/,"2011-12-31 17:54:36",no,no,no,no
794,0,"Zatôichi sekisho yaburi",1964,http://www.icheckmovies.com/movies/zatoichi+sekisho+yaburi/,282,8,2,2,49,"Adventures of Zatoichi",http://www.imdb.com/title/tt0164984/,"2011-12-31 17:54:38",no,no,no,no
795,0,"Zatôichi nidan-kiri",1965,http://www.icheckmovies.com/movies/zatoichi+nidan-kiri/,251,8,1,1,41,"Zatoichi's Revenge",http://www.imdb.com/title/tt0123335/,"2011-12-31 17:54:39",no,no,no,no
796,0,"Zatôichi sakate giri",1965,http://www.icheckmovies.com/movies/zatoichi+sakate+giri/,231,2,2,1,40,"Zatoichi and the Doomed Man",http://www.imdb.com/title/tt0202154/,"2011-12-31 17:54:41",no,no,no,no
797,0,"Zatôichi jigoku tabi",1965,http://www.icheckmovies.com/movies/zatoichi+jigoku+tabi/,242,1,2,1,44,"Zatoichi and the Chess Expert",http://www.imdb.com/title/tt0059942/,"2011-12-31 17:54:42",no,no,no,no
798,0,"Zatôichi no uta ga kikoeru",1966,http://www.icheckmovies.com/movies/zatoichi+no+uta+ga+kikoeru/,220,5,1,1,39,"Zatoichi's Vengeance",http://www.imdb.com/title/tt0143012/,"2011-12-31 17:54:44",no,no,no,no
799,0,"Zatôichi umi o wataru",1966,http://www.icheckmovies.com/movies/zatoichi+umi+o+wataru/,221,7,1,2,43,"Zatoichi's Pilgrimage",http://www.imdb.com/title/tt0199905/,"2011-12-31 17:54:45",no,no,no,no
800,0,"Zatôichi tekka tabi",1967,http://www.icheckmovies.com/movies/zatoichi+tekka+tabi/,220,7,2,1,48,"Zatoichi's Cane Sword",http://www.imdb.com/title/tt0186725/,"2011-12-31 17:54:46",no,no,no,no
801,0,"Zatôichi rôyaburi",1967,http://www.icheckmovies.com/movies/zatoichi+royaburi/,224,8,3,1,40,"Zatoichi the Outlaw",http://www.imdb.com/title/tt0062518/,"2011-12-31 17:54:47",no,no,no,no
802,0,"Zatôichi chikemuri kaidô",1967,http://www.icheckmovies.com/movies/zatoichi+chikemuri+kaido/,225,11,3,2,51,"Zatoichi Challenged",http://www.imdb.com/title/tt0063834/,"2011-12-31 17:54:48",no,no,no,no
803,0,"Zatôichi hatashi-jô",1968,http://www.icheckmovies.com/movies/zatoichi+hatashi-jo/,212,5,3,1,49,"Zatoichi and the Fugitives",http://www.imdb.com/title/tt0063835/,"2011-12-31 17:54:51",no,no,no,no
804,0,"Zatôichi kenka-daiko",1968,http://www.icheckmovies.com/movies/zatoichi+kenka-daiko/,210,5,2,1,42,"Samaritan Zatoichi",http://www.imdb.com/title/tt0164983/,"2011-12-31 17:54:52",no,no,no,no
805,0,"Zatôichi to Yôjinbô",1970,http://www.icheckmovies.com/movies/zatoichi+to+yojinbo/,328,10,4,2,67,"Zatoichi Meets Yojimbo",http://www.imdb.com/title/tt0066603/,"2011-12-31 17:54:53",no,no,no,no
806,0,"Zatôichi abare-himatsuri",1970,http://www.icheckmovies.com/movies/zatoichi+abare-himatsuri/,235,8,2,2,61,"Zatoichi Goes to the Fire Festival",http://www.imdb.com/title/tt0164982/,"2011-12-31 17:54:54",no,no,no,no
807,0,"Shin Zatôichi: Yabure! Tôjin-ken",1971,http://www.icheckmovies.com/movies/shin+zatoichi+yabureexclamation+tojin-ken/,214,6,3,1,49,"Zatoichi Meets the One-Armed Swordsman",http://www.imdb.com/title/tt0066602/,"2011-12-31 17:54:56",no,no,no,no
808,0,"Zatôichi goyô-tabi",1972,http://www.icheckmovies.com/movies/zatoichi+goyo-tabi/,186,3,4,1,36,"Zatoichi at Large",http://www.imdb.com/title/tt0202153/,"2011-12-31 17:54:57",no,no,no,no
809,0,"Shin Zatôichi monogatari: Oreta tsue",1972,http://www.icheckmovies.com/movies/shin+zatoichi+monogatari+oreta+tsue/,186,3,2,1,38,"Zatoichi in Desperation",http://www.imdb.com/title/tt0201922/,"2011-12-31 17:55:00",no,no,no,no
810,0,"Shin Zatôichi monogatari: Kasama no chimatsuri",1973,http://www.icheckmovies.com/movies/shin+zatoichi+monogatari+kasama+no+chimatsuri/,178,2,3,1,37,"Zatoichi's Conspiracy",http://www.imdb.com/title/tt0072439/,"2011-12-31 17:55:01",no,no,no,no
811,0,"City Lights",1931,http://www.icheckmovies.com/movies/city+lights/,20662,2425,74,33,955,,http://www.imdb.com/title/tt0021749/,"2010-01-30 15:23:27",no,no,no,no
812,0,"Frances Ha",2012,http://www.icheckmovies.com/movies/frances+ha/,7352,896,72,3,334,,http://www.imdb.com/title/tt2347569/,no,no,no,no,no
813,0,"Indagine su un cittadino al di sopra di ogni sospetto",1970,http://www.icheckmovies.com/movies/indagine+su+un+cittadino+al+di+sopra+di+ogni+sospetto/,1468,222,12,8,273,"Investigation of a Citizen Above Suspicion",http://www.imdb.com/title/tt0065889/,no,no,no,no,no
814,0,Nashville,1975,http://www.icheckmovies.com/movies/nashville/,6018,568,92,20,580,,http://www.imdb.com/title/tt0073440/,"2012-07-04 00:35:08",no,no,no,no
815,0,Touki-Bouki,1973,http://www.icheckmovies.com/movies/touki-bouki/,1049,77,14,9,226,"Journey of the Hyena",http://www.imdb.com/title/tt0070820/,no,no,no,no,no
816,0,Redes,1936,http://www.icheckmovies.com/movies/redes/,285,8,1,4,81,,http://www.imdb.com/title/tt0028165/,no,no,no,no,no
817,0,"Titas Ekti Nodir Naam",1973,http://www.icheckmovies.com/movies/titas+ekti+nodir+naam/,226,16,5,3,101,"A River Called Titas",http://www.imdb.com/title/tt0070809/,no,no,no,no,no
818,0,"Susuz Yaz",1963,http://www.icheckmovies.com/movies/susuz+yaz/,694,53,8,4,134,"Dry Summer",http://www.imdb.com/title/tt0062322/,no,no,no,no,no
819,0,Trances,1981,http://www.icheckmovies.com/movies/trances/,214,12,2,2,52,,http://www.imdb.com/title/tt0406280/,no,no,no,no,no
820,0,Hanyo,1960,http://www.icheckmovies.com/movies/hanyo/,1311,108,18,8,253,"The Housemaid",http://www.imdb.com/title/tt0150980/,no,no,no,no,no
821,0,Thief,1981,http://www.icheckmovies.com/movies/thief/,2456,243,10,4,211,,http://www.imdb.com/title/tt0083190/,"2020-01-02 18:35:54",no,no,no,no
822,0,"It's a Mad Mad Mad Mad World",1963,http://www.icheckmovies.com/movies/its+a+mad+mad+mad+mad+world/,5713,315,67,5,264,,http://www.imdb.com/title/tt0057193/,"2010-01-30 15:23:27",no,no,no,no
823,0,"La vie de bohème",1992,http://www.icheckmovies.com/movies/la+vie+de+boheme/,617,88,7,1,137,"Bohemian Life",http://www.imdb.com/title/tt0105750/,no,no,no,no,no
824,0,"The Long Day Closes",1992,http://www.icheckmovies.com/movies/the+long+day+closes/,919,97,21,9,187,,http://www.imdb.com/title/tt0104753/,no,no,no,no,no
825,0,"La vie d'Adèle",2013,http://www.icheckmovies.com/movies/la+vie+dadele/,10215,1263,103,11,624,"Blue Is the Warmest Color",http://www.imdb.com/title/tt2278871/,no,no,no,no,no
826,0,"Foreign Correspondent",1940,http://www.icheckmovies.com/movies/foreign+correspondent/,2871,156,12,5,253,,http://www.imdb.com/title/tt0032484/,"2011-07-25 22:47:37",no,no,no,no
827,0,Tess,1979,http://www.icheckmovies.com/movies/tess/,1969,97,20,5,190,,http://www.imdb.com/title/tt0080009/,no,no,no,no,no
828,0,"King of the Hill",1993,http://www.icheckmovies.com/movies/king+of+the+hill/,686,39,8,1,81,,http://www.imdb.com/title/tt0107322/,no,no,no,no,no
829,0,"A Brief History of Time",1991,http://www.icheckmovies.com/movies/a+brief+history+of+time/,1049,51,6,1,69,,http://www.imdb.com/title/tt0103882/,no,no,no,no,no
830,0,"Fantastic Mr. Fox",2009,http://www.icheckmovies.com/movies/fantastic+mr.+fox/,39491,3661,236,8,535,,http://www.imdb.com/title/tt0432283/,"2011-10-23 01:53:20",no,no,no,no
831,0,Persona,1966,http://www.icheckmovies.com/movies/persona/,14089,2204,134,25,986,,http://www.imdb.com/title/tt0060827/,"2012-05-02 23:31:46",no,no,no,no
832,0,"La grande bellezza",2013,http://www.icheckmovies.com/movies/la+grande+bellezza/,6313,895,98,9,468,"The Great Beauty",http://www.imdb.com/title/tt2358891/,no,no,no,no,no
833,0,"The Freshman",1925,http://www.icheckmovies.com/movies/the+freshman/,2078,129,11,8,183,,http://www.imdb.com/title/tt0015841/,no,no,no,no,no
834,0,"Riot in Cell Block 11",1954,http://www.icheckmovies.com/movies/riot+in+cell+block+11/,444,12,2,2,84,,http://www.imdb.com/title/tt0047417/,no,no,no,no,no
835,0,"Breaking the Waves",1996,http://www.icheckmovies.com/movies/breaking+the+waves/,7138,821,85,13,555,,http://www.imdb.com/title/tt0115751/,no,no,no,no,no
836,0,"Du skal ære din hustru",1925,http://www.icheckmovies.com/movies/du+skal+aere+din+hustru/,561,35,5,5,151,"Master of the House",http://www.imdb.com/title/tt0015768/,no,no,no,no,no
837,0,"Il sorpasso",1962,http://www.icheckmovies.com/movies/il+sorpasso/,1227,234,5,5,289,"The Easy Life",http://www.imdb.com/title/tt0056512/,no,no,no,no,no
838,0,"Like Someone in Love",2012,http://www.icheckmovies.com/movies/like+someone+in+love/,1301,110,21,2,169,,http://www.imdb.com/title/tt1843287/,no,no,no,no,no
839,0,"Red River",1948,http://www.icheckmovies.com/movies/red+river/,4576,321,31,15,502,,http://www.imdb.com/title/tt0040724/,"2011-12-31 03:30:41",no,no,no,no
840,0,Judex,1963,http://www.icheckmovies.com/movies/judex/,780,58,3,5,168,,http://www.imdb.com/title/tt0057207/,no,no,no,no,no
841,0,"A Hard Day's Night",1964,http://www.icheckmovies.com/movies/a+hard+days+night/,14511,887,78,18,476,,http://www.imdb.com/title/tt0058182/,"2018-03-10 14:35:53",no,no,no,no
842,0,Scanners,1981,http://www.icheckmovies.com/movies/scanners/,7021,336,58,4,295,,http://www.imdb.com/title/tt0081455/,no,no,no,no,no
843,0,Lola,1961,http://www.icheckmovies.com/movies/lola/,1936,141,11,10,241,,http://www.imdb.com/title/tt0055093/,no,no,no,no,no
844,0,"La baie des anges",1963,http://www.icheckmovies.com/movies/la+baie+des+anges/,645,49,4,4,126,"Bay of Angels",http://www.imdb.com/title/tt0056846/,no,no,no,no,no
845,0,"Les parapluies de Cherbourg",1964,http://www.icheckmovies.com/movies/les+parapluies+de+cherbourg/,5565,611,74,17,571,"The Umbrellas of Cherbourg",http://www.imdb.com/title/tt0058450/,no,no,no,no,no
846,0,"Les demoiselles de Rochefort",1967,http://www.icheckmovies.com/movies/les+demoiselles+de+rochefort/,2464,317,23,11,356,"The Young Girls of Rochefort",http://www.imdb.com/title/tt0062873/,no,no,no,no,no
847,0,"Peau d'âne",1970,http://www.icheckmovies.com/movies/peau+dane/,972,68,18,3,147,"Donkey Skin",http://www.imdb.com/title/tt0066207/,no,no,no,no,no
848,0,"Une chambre en ville",1982,http://www.icheckmovies.com/movies/une+chambre+en+ville/,389,19,9,4,130,"A Room in Town",http://www.imdb.com/title/tt0084843/,no,no,no,no,no
849,0,"The Big Chill",1983,http://www.icheckmovies.com/movies/the+big+chill/,5497,222,61,7,217,,http://www.imdb.com/title/tt0085244/,no,no,no,no,no
850,0,"Love Streams",1984,http://www.icheckmovies.com/movies/love+streams/,1243,167,17,7,254,,http://www.imdb.com/title/tt0087644/,no,no,no,no,no
851,0,¡Átame!,1989,http://www.icheckmovies.com/movies/atameexclamation/,2490,159,19,2,154,"Tie Me Up! Tie Me Down!",http://www.imdb.com/title/tt0101026/,no,no,no,no,no
852,0,"Y tu mamá también",2001,http://www.icheckmovies.com/movies/y+tu+mama+tambien/,16021,1394,119,14,524,"Y Tu Mamá También",http://www.imdb.com/title/tt0245574/,no,no,no,no,no
853,0,"All That Jazz",1979,http://www.icheckmovies.com/movies/all+that+jazz/,6681,574,48,18,467,,http://www.imdb.com/title/tt0078754/,no,no,no,no,no
854,0,Eraserhead,1977,http://www.icheckmovies.com/movies/eraserhead/,17663,1713,335,18,833,,http://www.imdb.com/title/tt0074486/,"2013-02-24 20:34:50",no,no,no,no
855,0,"The Tragedy of Macbeth",1971,http://www.icheckmovies.com/movies/the+tragedy+of+macbeth/,1584,109,14,2,155,,http://www.imdb.com/title/tt0067372/,no,no,no,no,no
856,0,"The Innocents",1961,http://www.icheckmovies.com/movies/the+innocents/,4804,514,36,11,463,,http://www.imdb.com/title/tt0055018/,no,no,no,no,no
857,0,"Les dimanches de Ville d'Avray",1962,http://www.icheckmovies.com/movies/les+dimanches+de+ville+davray/,573,77,10,4,172,"Sundays and Cybele",http://www.imdb.com/title/tt0055910/,no,no,no,no,no
858,0,"Jour de fête",1949,http://www.icheckmovies.com/movies/jour+de+fete/,1538,117,11,6,192,"Jour de Fête",http://www.imdb.com/title/tt0040497/,no,no,no,no,no
859,0,Parade,1974,http://www.icheckmovies.com/movies/parade/,443,14,9,2,72,,http://www.imdb.com/title/tt0071968/,no,no,no,no,no
860,0,"My Darling Clementine",1946,http://www.icheckmovies.com/movies/my+darling+clementine/,5063,370,32,19,477,,http://www.imdb.com/title/tt0038762/,"2011-12-18 17:07:14",no,no,no,no
861,0,"La dolce vita",1960,http://www.icheckmovies.com/movies/la+dolce+vita/,13022,1315,128,20,790,"La Dolce Vita",http://www.imdb.com/title/tt0053779/,"2010-01-30 15:23:27",no,no,no,no
862,0,"The Shooting",1966,http://www.icheckmovies.com/movies/the+shooting/,944,58,10,4,173,,http://www.imdb.com/title/tt0062262/,"2012-08-31 03:06:39",no,no,no,no
863,0,"Ride in the Whirlwind",1966,http://www.icheckmovies.com/movies/ride+in+the+whirlwind/,539,21,6,2,117,,http://www.imdb.com/title/tt0059653/,no,no,no,no,no
864,0,"It Happened One Night",1934,http://www.icheckmovies.com/movies/it+happened+one+night/,14340,1526,59,28,833,,http://www.imdb.com/title/tt0025316/,"2010-01-30 15:23:27",no,no,no,no
865,0,"The Blues Accordin' to Lightnin' Hopkins",1970,http://www.icheckmovies.com/movies/the+blues+accordin+to+lightnin+hopkins/,323,16,2,1,53,,http://www.imdb.com/title/tt0064099/,no,no,no,no,no
866,0,"God Respects Us When We Work, But Loves Us When We Dance",1968,http://www.icheckmovies.com/movies/god+respects+us+when+we+work+but+loves+us+when+we+dance/,267,6,2,1,26,,http://www.imdb.com/title/tt0063016/,no,no,no,no,no
867,0,"Spend It All",1972,http://www.icheckmovies.com/movies/spend+it+all/,258,10,2,1,49,,http://www.imdb.com/title/tt0067782/,no,no,no,no,no
868,0,"A Well-Spent Life",1971,http://www.icheckmovies.com/movies/a+well-spent+life/,228,15,1,1,48,,http://www.imdb.com/title/tt0067968/,no,no,no,no,no
869,0,"Dry Wood",1973,http://www.icheckmovies.com/movies/dry+wood/,180,3,2,1,26,,http://www.imdb.com/title/tt0070005/,no,no,no,no,no
870,0,"Hot Pepper",1973,http://www.icheckmovies.com/movies/hot+pepper-1973/,155,3,0,1,27,,http://www.imdb.com/title/tt0070193/,no,no,no,no,no
871,0,"Always for Pleasure",1978,http://www.icheckmovies.com/movies/always+for+pleasure/,219,9,0,1,44,,http://www.imdb.com/title/tt0077154/,no,no,no,no,no
872,0,"Garlic Is as Good as Ten Mothers",1980,http://www.icheckmovies.com/movies/garlic+is+as+good+as+ten+mothers/,369,20,0,2,53,,http://www.imdb.com/title/tt0080776/,no,no,no,no,no
873,0,"Sprout Wings and Fly",1983,http://www.icheckmovies.com/movies/sprout+wings+and+fly/,184,6,3,1,32,,http://www.imdb.com/title/tt0086353/,no,no,no,no,no
874,0,"In Heaven There Is No Beer?",1984,http://www.icheckmovies.com/movies/in+heaven+there+is+no+beerquestion/,153,4,0,1,28,,http://www.imdb.com/title/tt0087465/,no,no,no,no,no
875,0,"Gap-Toothed Women",1987,http://www.icheckmovies.com/movies/gap-toothed+women/,210,15,2,1,36,,http://www.imdb.com/title/tt0095199/,no,no,no,no,no
876,0,"Yum, Yum, Yum! A Taste of Cajun and Creole Cooking",1990,http://www.icheckmovies.com/movies/yum+yum+yumexclamation+a+taste+of+cajun+and+creole+cooking/,179,5,1,1,32,,http://www.imdb.com/title/tt0100997/,no,no,no,no,no
877,0,"The Maestro: King of the Cowboy Artists",1995,http://www.icheckmovies.com/movies/the+maestro+king+of+the+cowboy+artists/,135,5,0,1,26,,http://www.imdb.com/title/tt0113734/,no,no,no,no,no
878,0,"Sworn to the Drum: A Tribute to Francisco Aguabella",1995,http://www.icheckmovies.com/movies/sworn+to+the+drum+a+tribute+to+francisco+aguabella/,140,3,1,1,19,,http://www.imdb.com/title/tt0114595/,no,no,no,no,no
